VPC_MICROLOG.9031280014603051.11-1-2016 13_56_40_243.csv
9031280014603051
RNID=1518
11-1-2016 12:55:39:665;STA;0;0;0;0;0;;;311.5.1;;;;O;N
11-1-2016 12:55:39:681;EOD;311.5.1
11-1-2016 12:55:39:681;EOD;311.5.1
11-1-2016 12:55:39:681;DOS;0;0;O
11-1-2016 12:55:49:665;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:53:38:493;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:665;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:53:48:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;19bd961a-eb5e-4789-99df-8af3024cf58b;9eedf90b-84cf-41c7-a03a-0fd2897fc8cf;STRY_DK_Balloon_wide_10s_nordjylland.wmv;VIDEO;3895975;60537;10;10;11-1-2016 13:53:49:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:53:51:852;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:53:59:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;20692207-af58-438c-a150-45e67b0f2964;cfe1fa70-1d03-477d-94fa-e0cbe9e6ba53;NT weather v08.htm?file=RSSNordjyskeVejr.rss&mode=raw&index=0;WEBPAGERSS;9272;1936;10;10;11-1-2016 13:54:2:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:54:7:399;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:54:10:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;36dd6f94-e51a-43a9-bc58-6116c476d08c;2455915a-5434-4ece-9ed3-609c153e24e1;NT Inclusive_generel_2016_4jan_31dec.jpg;PICTURE;427381;59790;10;10;11-1-2016 13:54:18:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:681;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:54:18:87;;;;;11-1-2016 13:52:45:437;
